id,description,url
SDL_MaximizeWindow,"Request that the window be made as large as possible.
",https://wiki.libsdl.org/SDL3/SDL_MaximizeWindow
SDL_MemoryBarrierAcquire,"Insert a memory acquire barrier (macro version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierAcquire
SDL_MemoryBarrierAcquireFunction,"Insert a memory acquire barrier (function version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierAcquireFunction
SDL_MemoryBarrierRelease,"Insert a memory release barrier (macro version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierRelease
SDL_MemoryBarrierReleaseFunction,"Insert a memory release barrier (function version).
",https://wiki.libsdl.org/SDL3/SDL_MemoryBarrierReleaseFunction
SDL_MessageBoxButtonData.1,User defined button id (value returned via SDL_ShowMessageBox),https://wiki.libsdl.org/SDL3/SDL_MessageBoxButtonData
SDL_MessageBoxButtonData.2,The UTF-8 button text,https://wiki.libsdl.org/SDL3/SDL_MessageBoxButtonData
SDL_MessageBoxButtonData,"Individual button data.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxButtonData
SDL_MessageBoxButtonFlags,"[SDL_MessageBoxButtonData](SDL_MessageBoxButtonData) flags.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxButtonFlags
SDL_MessageBoxColor,"RGB value used in a message box color scheme
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxColor
SDL_MessageBoxColorScheme,"A set of colors to use for message box dialogs
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxColorScheme
SDL_MESSAGEBOX_COLOR_COUNT,Size of the colors array of SDL_MessageBoxColorScheme.,https://wiki.libsdl.org/SDL3/SDL_MessageBoxColorType
SDL_MessageBoxColorType,"An enumeration of indices inside the colors array of [SDL_MessageBoxColorScheme](SDL_MessageBoxColorScheme).
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxColorType
SDL_MessageBoxData.1,"Parent window, can be NULL",https://wiki.libsdl.org/SDL3/SDL_MessageBoxData
SDL_MessageBoxData.2,UTF-8 title,https://wiki.libsdl.org/SDL3/SDL_MessageBoxData
SDL_MessageBoxData.3,UTF-8 message text,https://wiki.libsdl.org/SDL3/SDL_MessageBoxData
SDL_MessageBoxData.6,"SDL_MessageBoxColorScheme, can be NULL to use system settings",https://wiki.libsdl.org/SDL3/SDL_MessageBoxData
SDL_MessageBoxData,"MessageBox structure containing title, text, window, etc.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxData
SDL_MessageBoxFlags,"Message box flags.
",https://wiki.libsdl.org/SDL3/SDL_MessageBoxFlags
SDL_MetalView,"A handle to a CAMetalLayer-backed NSView (macOS) or UIView (iOS/tvOS).
",https://wiki.libsdl.org/SDL3/SDL_MetalView
SDL_Metal_CreateView,"Create a CAMetalLayer-backed NSView/UIView and attach it to the specified window.
",https://wiki.libsdl.org/SDL3/SDL_Metal_CreateView
SDL_Metal_DestroyView,"Destroy an existing [SDL_MetalView](SDL_MetalView) object.
",https://wiki.libsdl.org/SDL3/SDL_Metal_DestroyView
SDL_Metal_GetLayer,"Get a pointer to the backing CAMetalLayer for the given view.
",https://wiki.libsdl.org/SDL3/SDL_Metal_GetLayer
SDL_MinimizeWindow,"Request that the window be minimized to an iconic representation.
",https://wiki.libsdl.org/SDL3/SDL_MinimizeWindow
SDL_MixAudio,"Mix audio data in a specified format.
",https://wiki.libsdl.org/SDL3/SDL_MixAudio
SDL_MostSignificantBitIndex32,"Get the index of the most significant (set) bit in a 32-bit number.
",https://wiki.libsdl.org/SDL3/SDL_MostSignificantBitIndex32
SDL_MouseButtonEvent.0,SDL_EVENT_MOUSE_BUTTON_DOWN or SDL_EVENT_MOUSE_BUTTON_UP,https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.2,"In nanoseconds, populated using SDL_GetTicksNS()",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.3,"The window with mouse focus, if any",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.4,"The mouse instance id in relative mode, SDL_TOUCH_MOUSEID for touch events, or 0",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.5,The mouse button index,https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.6,true if the button is pressed,https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.7,"1 for single-click, 2 for double-click, etc.",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.9,"X coordinate, relative to window",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent.10,"Y coordinate, relative to window",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonEvent,"Mouse button event structure (event.button.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseButtonEvent
SDL_MouseButtonFlags,"A bitmask of pressed mouse buttons, as reported by [SDL_GetMouseState](SDL_GetMouseState), etc.
",https://wiki.libsdl.org/SDL3/SDL_MouseButtonFlags
SDL_MouseDeviceEvent.0,SDL_EVENT_MOUSE_ADDED or SDL_EVENT_MOUSE_REMOVED,https://wiki.libsdl.org/SDL3/SDL_MouseDeviceEvent
SDL_MouseDeviceEvent.2,"In nanoseconds, populated using SDL_GetTicksNS()",https://wiki.libsdl.org/SDL3/SDL_MouseDeviceEvent
SDL_MouseDeviceEvent.3,The mouse instance id,https://wiki.libsdl.org/SDL3/SDL_MouseDeviceEvent
SDL_MouseDeviceEvent,"Mouse device event structure (event.mdevice.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseDeviceEvent
SDL_MouseID,"This is a unique ID for a mouse for the time it is connected to the system, and is never reused for the lifetime of the application.
",https://wiki.libsdl.org/SDL3/SDL_MouseID
SDL_MouseMotionEvent.0,SDL_EVENT_MOUSE_MOTION,https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.2,"In nanoseconds, populated using SDL_GetTicksNS()",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.3,"The window with mouse focus, if any",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.4,"The mouse instance id in relative mode, SDL_TOUCH_MOUSEID for touch events, or 0",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.5,The current button state,https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.6,"X coordinate, relative to window",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.7,"Y coordinate, relative to window",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.8,The relative motion in the X direction,https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent.9,The relative motion in the Y direction,https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionEvent,"Mouse motion event structure (event.motion.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseMotionEvent
SDL_MouseMotionTransformCallback,"A callback used to transform mouse motion delta from raw values.
",https://wiki.libsdl.org/SDL3/SDL_MouseMotionTransformCallback
SDL_MOUSEWHEEL_NORMAL,The scroll direction is normal,https://wiki.libsdl.org/SDL3/SDL_MouseWheelDirection
SDL_MOUSEWHEEL_FLIPPED,The scroll direction is flipped / natural,https://wiki.libsdl.org/SDL3/SDL_MouseWheelDirection
SDL_MouseWheelDirection,"Scroll direction types for the Scroll event
",https://wiki.libsdl.org/SDL3/SDL_MouseWheelDirection
SDL_MouseWheelEvent.0,SDL_EVENT_MOUSE_WHEEL,https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.2,"In nanoseconds, populated using SDL_GetTicksNS()",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.3,"The window with mouse focus, if any",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.4,The mouse instance id in relative mode or 0,https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.5,"The amount scrolled horizontally, positive to the right and negative to the left",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.6,"The amount scrolled vertically, positive away from the user and negative toward the user",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.7,Set to one of the SDL_MOUSEWHEEL_* defines. When FLIPPED the values in X and Y will be opposite. Multiply by -1 to change them back,https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.8,"X coordinate, relative to window",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.9,"Y coordinate, relative to window",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.10,"The amount scrolled horizontally, accumulated to whole scroll ""ticks"" (added in 3.2.12)",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent.11,"The amount scrolled vertically, accumulated to whole scroll ""ticks"" (added in 3.2.12)",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_MouseWheelEvent,"Mouse wheel event structure (event.wheel.*)
",https://wiki.libsdl.org/SDL3/SDL_MouseWheelEvent
SDL_Mutex,"A means to serialize access to a resource between threads.
",https://wiki.libsdl.org/SDL3/SDL_Mutex
SDL_NEON_INTRINSICS,"Defined if (and only if) the compiler supports ARM NEON intrinsics.
",https://wiki.libsdl.org/SDL3/SDL_NEON_INTRINSICS
SDL_NODISCARD,"A macro to tag a function's return value as critical.
",https://wiki.libsdl.org/SDL3/SDL_NODISCARD
SDL_NOLONGLONG,"Don't let SDL use ""long long"" C types.
",https://wiki.libsdl.org/SDL3/SDL_NOLONGLONG
SDL_NORETURN,"A macro to tag a function as never-returning.
",https://wiki.libsdl.org/SDL3/SDL_NORETURN
SDL_NO_THREAD_SAFETY_ANALYSIS,"Wrapper around Clang thread safety analysis annotations.
",https://wiki.libsdl.org/SDL3/SDL_NO_THREAD_SAFETY_ANALYSIS
SDL_NSTimerCallback,"Function prototype for the nanosecond timer callback function.
",https://wiki.libsdl.org/SDL3/SDL_NSTimerCallback
SDL_NS_PER_MS,"Number of nanoseconds in a millisecond.
",https://wiki.libsdl.org/SDL3/SDL_NS_PER_MS
SDL_NS_PER_SECOND,"Number of nanoseconds in a second.
",https://wiki.libsdl.org/SDL3/SDL_NS_PER_SECOND
SDL_NS_PER_US,"Number of nanoseconds in a microsecond.
",https://wiki.libsdl.org/SDL3/SDL_NS_PER_US
SDL_NS_TO_MS,"Convert nanoseconds to milliseconds.
",https://wiki.libsdl.org/SDL3/SDL_NS_TO_MS
SDL_NS_TO_SECONDS,"Convert nanoseconds to seconds.
",https://wiki.libsdl.org/SDL3/SDL_NS_TO_SECONDS
SDL_NS_TO_US,"Convert nanoseconds to microseconds.
",https://wiki.libsdl.org/SDL3/SDL_NS_TO_US
SDL_NULL_WHILE_LOOP_CONDITION,"A macro for wrapping code in `do {} while (0);` without compiler warnings.
",https://wiki.libsdl.org/SDL3/SDL_NULL_WHILE_LOOP_CONDITION
SDL_OUT_BYTECAP,"Macro that annotates function params with output buffer size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_BYTECAP
SDL_OUT_CAP,"Macro that annotates function params with output buffer size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_CAP
SDL_OUT_Z_BYTECAP,"Macro that annotates function params with output buffer string size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_Z_BYTECAP
SDL_OUT_Z_CAP,"Macro that annotates function params with output string buffer size.
",https://wiki.libsdl.org/SDL3/SDL_OUT_Z_CAP
SDL_OnApplicationDidChangeStatusBarOrientation,"Let iOS apps with external event handling report onApplicationDidChangeStatusBarOrientation.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidChangeStatusBarOrientation
SDL_OnApplicationDidEnterBackground,"Let iOS apps with external event handling report onApplicationDidEnterBackground.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidEnterBackground
SDL_OnApplicationDidEnterForeground,"Let iOS apps with external event handling report onApplicationDidBecomeActive.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidEnterForeground
SDL_OnApplicationDidReceiveMemoryWarning,"Let iOS apps with external event handling report onApplicationDidReceiveMemoryWarning.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationDidReceiveMemoryWarning
SDL_OnApplicationWillEnterBackground,"Let iOS apps with external event handling report onApplicationWillResignActive.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationWillEnterBackground
SDL_OnApplicationWillEnterForeground,"Let iOS apps with external event handling report onApplicationWillEnterForeground.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationWillEnterForeground
SDL_OnApplicationWillTerminate,"Let iOS apps with external event handling report onApplicationWillTerminate.
",https://wiki.libsdl.org/SDL3/SDL_OnApplicationWillTerminate
SDL_OpenAudioDevice,"Open a specific audio device.
",https://wiki.libsdl.org/SDL3/SDL_OpenAudioDevice
SDL_OpenAudioDeviceStream,"Convenience function for straightforward audio init for the common case.
",https://wiki.libsdl.org/SDL3/SDL_OpenAudioDeviceStream
SDL_OpenCamera,"Open a video recording device (a ""camera"").
",https://wiki.libsdl.org/SDL3/SDL_OpenCamera
SDL_OpenFileStorage,"Opens up a container for local filesystem storage.
",https://wiki.libsdl.org/SDL3/SDL_OpenFileStorage
SDL_OpenGamepad,"Open a gamepad for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenGamepad
SDL_OpenHaptic,"Open a haptic device for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenHaptic
SDL_OpenHapticFromJoystick,"Open a haptic device for use from a joystick device.
",https://wiki.libsdl.org/SDL3/SDL_OpenHapticFromJoystick
SDL_OpenHapticFromMouse,"Try to open a haptic device from the current mouse.
",https://wiki.libsdl.org/SDL3/SDL_OpenHapticFromMouse
SDL_OpenIO,"Create a custom [SDL_IOStream](SDL_IOStream).
",https://wiki.libsdl.org/SDL3/SDL_OpenIO
SDL_OpenJoystick,"Open a joystick for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenJoystick
SDL_OpenSensor,"Open a sensor for use.
",https://wiki.libsdl.org/SDL3/SDL_OpenSensor
SDL_OpenStorage,"Opens up a container using a client-provided storage interface.
",https://wiki.libsdl.org/SDL3/SDL_OpenStorage
SDL_OpenTitleStorage,"Opens up a read-only container for the application's filesystem.
",https://wiki.libsdl.org/SDL3/SDL_OpenTitleStorage
SDL_OpenURL,"Open a URL/URI in the browser or other appropriate external application.
",https://wiki.libsdl.org/SDL3/SDL_OpenURL
SDL_OpenUserStorage,"Opens up a container for a user's unique read/write filesystem.
",https://wiki.libsdl.org/SDL3/SDL_OpenUserStorage
SDL_OpenXR_GetXrGetInstanceProcAddr,"Get the address of the `xrGetInstanceProcAddr` function.
",https://wiki.libsdl.org/SDL3/SDL_OpenXR_GetXrGetInstanceProcAddr
SDL_OpenXR_LoadLibrary,"Dynamically load the OpenXR loader.
",https://wiki.libsdl.org/SDL3/SDL_OpenXR_LoadLibrary
SDL_OpenXR_UnloadLibrary,"Unload the OpenXR loader previously loaded by [SDL_OpenXR_LoadLibrary](SDL_OpenXR_LoadLibrary).
",https://wiki.libsdl.org/SDL3/SDL_OpenXR_UnloadLibrary
SDL_OutOfMemory,"Set an error indicating that memory allocation failed.
",https://wiki.libsdl.org/SDL3/SDL_OutOfMemory
SDL_PEN_MOUSEID,"The [SDL_MouseID](SDL_MouseID) for mouse events simulated with pen input.
",https://wiki.libsdl.org/SDL3/SDL_PEN_MOUSEID
SDL_PEN_TOUCHID,"The [SDL_TouchID](SDL_TouchID) for touch events simulated with pen input.
",https://wiki.libsdl.org/SDL3/SDL_PEN_TOUCHID
SDL_PIXELFLAG,"A macro to retrieve the flags of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELFLAG
SDL_PIXELLAYOUT,"A macro to retrieve the layout of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELLAYOUT
SDL_PIXELORDER,"A macro to retrieve the order of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELORDER
SDL_PIXELTYPE,"A macro to retrieve the type of an [SDL_PixelFormat](SDL_PixelFormat).
",https://wiki.libsdl.org/SDL3/SDL_PIXELTYPE
SDL_PI_D,"The value of Pi, as a double-precision floating point literal.
",https://wiki.libsdl.org/SDL3/SDL_PI_D
SDL_PI_F,"The value of Pi, as a single-precision floating point literal.
",https://wiki.libsdl.org/SDL3/SDL_PI_F
SDL_PLATFORM_3DS,"A preprocessor macro that is only defined if compiling for Nintendo 3DS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_3DS
SDL_PLATFORM_AIX,"A preprocessor macro that is only defined if compiling for AIX.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_AIX
SDL_PLATFORM_ANDROID,"A preprocessor macro that is only defined if compiling for Android.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_ANDROID
SDL_PLATFORM_APPLE,"A preprocessor macro that is only defined if compiling for Apple platforms.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_APPLE
SDL_PLATFORM_BSDI,"A preprocessor macro that is only defined if compiling for BSDi
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_BSDI
SDL_PLATFORM_CYGWIN,"A preprocessor macro that is only defined if compiling for Cygwin.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_CYGWIN
SDL_PLATFORM_EMSCRIPTEN,"A preprocessor macro that is only defined if compiling for Emscripten.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_EMSCRIPTEN
SDL_PLATFORM_FREEBSD,"A preprocessor macro that is only defined if compiling for FreeBSD.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_FREEBSD
SDL_PLATFORM_GDK,"A preprocessor macro that is only defined if compiling for Microsoft GDK on any platform.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_GDK
SDL_PLATFORM_HAIKU,"A preprocessor macro that is only defined if compiling for Haiku OS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_HAIKU
SDL_PLATFORM_HPUX,"A preprocessor macro that is only defined if compiling for HP-UX.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_HPUX
SDL_PLATFORM_HURD,"A preprocessor macro that is only defined if compiling for GNU/Hurd.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_HURD
SDL_PLATFORM_IOS,"A preprocessor macro that is only defined if compiling for iOS or visionOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_IOS
SDL_PLATFORM_IRIX,"A preprocessor macro that is only defined if compiling for IRIX.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_IRIX
SDL_PLATFORM_LINUX,"A preprocessor macro that is only defined if compiling for Linux.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_LINUX
SDL_PLATFORM_MACOS,"A preprocessor macro that is only defined if compiling for macOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_MACOS
SDL_PLATFORM_NETBSD,"A preprocessor macro that is only defined if compiling for NetBSD.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_NETBSD
SDL_PLATFORM_NGAGE,"A preprocessor macro that is only defined if compiling for the Nokia N-Gage.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_NGAGE
SDL_PLATFORM_OPENBSD,"A preprocessor macro that is only defined if compiling for OpenBSD.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_OPENBSD
SDL_PLATFORM_OS2,"A preprocessor macro that is only defined if compiling for OS/2.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_OS2
SDL_PLATFORM_OSF,"A preprocessor macro that is only defined if compiling for Tru64 (OSF/1).
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_OSF
SDL_PLATFORM_PS2,"A preprocessor macro that is only defined if compiling for Sony PlayStation 2.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_PS2
SDL_PLATFORM_PSP,"A preprocessor macro that is only defined if compiling for Sony PSP.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_PSP
SDL_PLATFORM_QNXNTO,"A preprocessor macro that is only defined if compiling for QNX Neutrino.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_QNXNTO
SDL_PLATFORM_RISCOS,"A preprocessor macro that is only defined if compiling for RISC OS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_RISCOS
SDL_PLATFORM_SOLARIS,"A preprocessor macro that is only defined if compiling for SunOS/Solaris.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_SOLARIS
SDL_PLATFORM_TVOS,"A preprocessor macro that is only defined if compiling for tvOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_TVOS
SDL_PLATFORM_UNIX,"A preprocessor macro that is only defined if compiling for a Unix-like system.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_UNIX
SDL_PLATFORM_VISIONOS,"A preprocessor macro that is only defined if compiling for visionOS.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_VISIONOS
SDL_PLATFORM_VITA,"A preprocessor macro that is only defined if compiling for Sony Vita.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_VITA
SDL_PLATFORM_WIN32,"A preprocessor macro that is only defined if compiling for desktop Windows.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_WIN32
SDL_PLATFORM_WINDOWS,"A preprocessor macro that is only defined if compiling for Windows.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_WINDOWS
SDL_PLATFORM_WINGDK,"A preprocessor macro that is only defined if compiling for Microsoft GDK for Windows.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_WINGDK
SDL_PLATFORM_XBOXONE,"A preprocessor macro that is only defined if compiling for Xbox One.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_XBOXONE
SDL_PLATFORM_XBOXSERIES,"A preprocessor macro that is only defined if compiling for Xbox Series.
",https://wiki.libsdl.org/SDL3/SDL_PLATFORM_XBOXSERIES
SDL_PRILLX,"A printf-formatting string for an `unsigned long long` value as upper-case hexadecimal.
",https://wiki.libsdl.org/SDL3/SDL_PRILLX
SDL_PRILL_PREFIX,"A printf-formatting string prefix for a `long long` value.
",https://wiki.libsdl.org/SDL3/SDL_PRILL_PREFIX
SDL_PRILLd,"A printf-formatting string for a `long long` value.
",https://wiki.libsdl.org/SDL3/SDL_PRILLd
SDL_PRILLu,"A printf-formatting string for a `unsigned long long` value.
",https://wiki.libsdl.org/SDL3/SDL_PRILLu
